Date,Time,Lat,Long
09/15/03,06:10:50 PM,25.39,-69.799
09/15/03,06:12:50 PM,25.393,-69.803
09/15/03,06:14:50 PM,25.395,-69.806
09/15/03,06:16:50 PM,25.397,-69.81
09/15/03,06:18:49 PM,25.4,-69.814
09/15/03,06:20:49 PM,25.402,-69.817
09/15/03,06:22:49 PM,25.405,-69.821
09/15/03,06:24:49 PM,25.407,-69.825
09/15/03,06:26:49 PM,25.41,-69.828
09/15/03,06:28:49 PM,25.412,-69.832
09/15/03,06:30:49 PM,25.415,-69.836
09/15/03,06:32:50 PM,25.417,-69.839
09/15/03,06:34:50 PM,25.42,-69.843
09/15/03,06:36:50 PM,25.422,-69.846
09/15/03,06:38:50 PM,25.425,-69.85
09/15/03,06:40:50 PM,25.427,-69.853
09/15/03,06:42:50 PM,25.429,-69.857
09/15/03,06:44:50 PM,25.432,-69.86
09/15/03,06:46:50 PM,25.434,-69.864
09/15/03,06:48:49 PM,25.437,-69.867
09/15/03,06:50:49 PM,25.439,-69.871
09/15/03,06:52:49 PM,25.442,-69.874
09/15/03,06:54:49 PM,25.444,-69.877
09/15/03,06:56:49 PM,25.447,-69.881
09/15/03,06:58:49 PM,25.449,-69.884
09/15/03,07:00:49 PM,25.452,-69.888
09/15/03,07:02:50 PM,25.454,-69.891
09/15/03,07:04:50 PM,25.457,-69.894
09/15/03,07:06:50 PM,25.459,-69.898
09/15/03,07:08:50 PM,25.462,-69.901
09/15/03,07:10:50 PM,25.464,-69.904
09/15/03,07:12:50 PM,25.467,-69.907
09/15/03,07:14:50 PM,25.469,-69.911
09/15/03,07:16:50 PM,25.472,-69.914
09/15/03,07:18:49 PM,25.474,-69.917
09/15/03,07:20:49 PM,25.477,-69.92
09/15/03,07:22:49 PM,25.479,-69.924
09/15/03,07:24:49 PM,25.482,-69.927
09/15/03,07:26:49 PM,25.484,-69.93
09/15/03,07:28:49 PM,25.487,-69.933
09/15/03,07:30:49 PM,25.489,-69.936
09/15/03,07:32:50 PM,25.492,-69.939
09/15/03,07:34:50 PM,25.494,-69.942
09/15/03,07:36:50 PM,25.497,-69.946
09/15/03,07:37:44 PM,25.498,-69.947
09/15/03,07:39:44 PM,25.5,-69.95
09/15/03,07:41:44 PM,25.503,-69.954
09/15/03,07:43:44 PM,25.506,-69.957
09/15/03,07:45:44 PM,25.508,-69.961
09/15/03,07:47:44 PM,25.511,-69.964
09/15/03,07:49:45 PM,25.513,-69.967
09/15/03,07:51:45 PM,25.516,-69.971
09/15/03,07:53:45 PM,25.518,-69.974
09/15/03,07:55:45 PM,25.521,-69.977
09/15/03,07:57:45 PM,25.523,-69.98
09/15/03,07:59:45 PM,25.526,-69.984
09/15/03,08:01:45 PM,25.528,-69.987
09/15/03,08:03:45 PM,25.531,-69.99
09/15/03,08:05:44 PM,25.533,-69.994
09/15/03,08:07:44 PM,25.536,-69.997
09/15/03,08:09:44 PM,25.538,-70
09/15/03,08:11:44 PM,25.541,-70.003
09/15/03,08:13:44 PM,25.543,-70.007
09/15/03,08:15:44 PM,25.546,-70.01
09/15/03,08:17:44 PM,25.548,-70.013
09/15/03,08:19:45 PM,25.551,-70.016
09/15/03,08:21:45 PM,25.553,-70.019
09/15/03,08:23:45 PM,25.556,-70.023
09/15/03,08:25:45 PM,25.558,-70.026
09/15/03,08:27:45 PM,25.561,-70.029
09/15/03,08:29:45 PM,25.564,-70.032
09/15/03,08:31:45 PM,25.566,-70.035
09/15/03,08:33:45 PM,25.569,-70.038
09/15/03,08:35:44 PM,25.571,-70.041
09/15/03,08:37:44 PM,25.574,-70.044
09/15/03,08:39:44 PM,25.576,-70.047
09/15/03,08:41:44 PM,25.579,-70.051
09/15/03,08:43:44 PM,25.581,-70.054
09/15/03,08:45:44 PM,25.584,-70.057
09/15/03,08:47:44 PM,25.587,-70.06
09/15/03,08:49:45 PM,25.589,-70.063
09/15/03,08:51:45 PM,25.592,-70.066
09/15/03,08:53:45 PM,25.594,-70.069
09/15/03,08:55:45 PM,25.597,-70.072
09/15/03,08:57:45 PM,25.599,-70.075
09/15/03,08:59:45 PM,25.602,-70.078
09/15/03,09:01:45 PM,25.605,-70.08
09/15/03,09:03:45 PM,25.607,-70.083
09/15/03,09:05:44 PM,25.61,-70.086
09/15/03,09:07:44 PM,25.612,-70.089
09/15/03,09:09:44 PM,25.615,-70.092
09/15/03,09:11:44 PM,25.617,-70.095
09/15/03,09:13:44 PM,25.62,-70.098
09/15/03,09:15:44 PM,25.623,-70.101
09/15/03,09:17:44 PM,25.625,-70.103
09/15/03,09:19:45 PM,25.628,-70.106
09/15/03,09:21:45 PM,25.63,-70.109
09/15/03,09:23:45 PM,25.633,-70.112
09/15/03,09:25:45 PM,25.636,-70.115
09/15/03,09:27:45 PM,25.638,-70.117
09/15/03,09:29:45 PM,25.641,-70.12
09/15/03,09:31:45 PM,25.644,-70.123
09/15/03,09:33:45 PM,25.646,-70.125
09/15/03,09:35:44 PM,25.649,-70.128
09/15/03,09:37:44 PM,25.651,-70.131
09/15/03,09:39:44 PM,25.654,-70.134
09/15/03,09:41:44 PM,25.657,-70.136
09/15/03,09:43:44 PM,25.659,-70.139
09/15/03,09:45:44 PM,25.662,-70.141
09/15/03,09:47:44 PM,25.665,-70.144
09/15/03,09:49:45 PM,25.667,-70.147
09/15/03,09:51:45 PM,25.67,-70.149
09/15/03,09:53:45 PM,25.673,-70.152
09/15/03,09:55:45 PM,25.675,-70.154
09/15/03,09:57:45 PM,25.678,-70.157
09/15/03,09:59:45 PM,25.68,-70.159
09/15/03,10:01:45 PM,25.683,-70.162
09/15/03,10:03:45 PM,25.686,-70.164
09/15/03,10:05:44 PM,25.688,-70.167
09/15/03,10:07:44 PM,25.691,-70.169
09/15/03,10:09:44 PM,25.694,-70.171
09/15/03,10:11:44 PM,25.696,-70.174
09/15/03,10:13:44 PM,25.699,-70.176
09/15/03,10:15:44 PM,25.702,-70.179
09/15/03,10:17:44 PM,25.705,-70.181
09/15/03,10:19:45 PM,25.707,-70.183
09/15/03,10:21:45 PM,25.71,-70.186
09/15/03,10:23:45 PM,25.713,-70.188
09/15/03,10:25:45 PM,25.715,-70.19
09/15/03,10:27:45 PM,25.718,-70.192
09/15/03,10:29:45 PM,25.721,-70.195
09/15/03,10:31:45 PM,25.723,-70.197
09/15/03,10:33:45 PM,25.726,-70.199
09/15/03,10:35:44 PM,25.729,-70.201
09/15/03,10:37:44 PM,25.731,-70.204
09/15/03,10:39:44 PM,25.734,-70.206
09/15/03,10:41:44 PM,25.737,-70.208
09/15/03,10:43:44 PM,25.74,-70.21
09/15/03,10:45:44 PM,25.742,-70.212
09/15/03,10:47:44 PM,25.745,-70.214
09/15/03,10:49:45 PM,25.748,-70.216
09/15/03,10:51:45 PM,25.75,-70.219
09/15/03,10:53:45 PM,25.753,-70.221
09/15/03,10:55:45 PM,25.756,-70.223
09/15/03,10:57:45 PM,25.759,-70.225
09/15/03,10:59:45 PM,25.761,-70.227
09/15/03,11:01:45 PM,25.764,-70.229
09/15/03,11:03:45 PM,25.767,-70.231
09/15/03,11:05:44 PM,25.769,-70.233
09/15/03,11:07:44 PM,25.772,-70.235
09/15/03,11:09:44 PM,25.775,-70.237
09/15/03,11:11:44 PM,25.778,-70.239
09/15/03,11:13:44 PM,25.78,-70.241
09/15/03,11:15:44 PM,25.783,-70.243
09/15/03,11:17:44 PM,25.786,-70.245
09/15/03,11:19:45 PM,25.789,-70.246
09/15/03,11:21:45 PM,25.791,-70.248
09/15/03,11:23:45 PM,25.794,-70.25
09/15/03,11:25:45 PM,25.797,-70.252
09/15/03,11:27:45 PM,25.8,-70.254
09/15/03,11:29:45 PM,25.802,-70.256
09/15/03,11:31:45 PM,25.805,-70.258
09/15/03,11:33:45 PM,25.808,-70.259
09/15/03,11:35:44 PM,25.811,-70.261
09/15/03,11:37:44 PM,25.813,-70.263
09/15/03,11:39:44 PM,25.816,-70.265
09/15/03,11:41:44 PM,25.819,-70.266
09/15/03,11:43:44 PM,25.822,-70.268
09/15/03,11:45:44 PM,25.824,-70.27
09/15/03,11:47:44 PM,25.827,-70.272
09/15/03,11:49:45 PM,25.83,-70.273
09/15/03,11:51:45 PM,25.833,-70.275
09/15/03,11:53:45 PM,25.835,-70.277
09/15/03,11:55:45 PM,25.838,-70.278
09/15/03,11:57:45 PM,25.841,-70.28
09/15/03,11:59:45 PM,25.844,-70.282
09/16/03,12:01:45 AM,25.846,-70.283
09/16/03,12:03:45 AM,25.849,-70.285
09/16/03,12:05:44 AM,25.852,-70.287
09/16/03,12:07:44 AM,25.855,-70.288
09/16/03,12:09:44 AM,25.857,-70.29
09/16/03,12:11:44 AM,25.86,-70.291
09/16/03,12:13:44 AM,25.863,-70.293
09/16/03,12:15:44 AM,25.866,-70.295
09/16/03,12:17:44 AM,25.868,-70.296
09/16/03,12:19:45 AM,25.871,-70.298
09/16/03,12:21:45 AM,25.874,-70.299
09/16/03,12:23:45 AM,25.877,-70.301
09/16/03,12:25:45 AM,25.879,-70.302
09/16/03,12:27:45 AM,25.882,-70.304
09/16/03,12:29:45 AM,25.885,-70.305
09/16/03,12:31:45 AM,25.888,-70.307
09/16/03,12:33:45 AM,25.89,-70.308
09/16/03,12:35:44 AM,25.893,-70.31
09/16/03,12:37:44 AM,25.896,-70.311
09/16/03,12:39:44 AM,25.899,-70.313
09/16/03,12:41:44 AM,25.901,-70.314
09/16/03,12:43:44 AM,25.904,-70.315
09/16/03,12:45:44 AM,25.907,-70.317
09/16/03,12:47:44 AM,25.91,-70.318
09/16/03,12:49:45 AM,25.912,-70.32
09/16/03,12:51:45 AM,25.915,-70.321
09/16/03,12:53:45 AM,25.918,-70.322
09/16/03,12:55:45 AM,25.921,-70.324
09/16/03,12:57:45 AM,25.923,-70.325
09/16/03,12:59:45 AM,25.926,-70.326
09/16/03,01:01:45 AM,25.929,-70.328
09/16/03,01:03:45 AM,25.932,-70.329
09/16/03,01:05:44 AM,25.934,-70.33
09/16/03,01:07:44 AM,25.937,-70.332
09/16/03,01:09:44 AM,25.94,-70.333
09/16/03,01:11:44 AM,25.943,-70.334
09/16/03,01:13:44 AM,25.945,-70.335
09/16/03,01:15:44 AM,25.948,-70.337
09/16/03,01:17:44 AM,25.951,-70.338
09/16/03,01:19:45 AM,25.954,-70.339
09/16/03,01:21:45 AM,25.956,-70.34
09/16/03,01:23:45 AM,25.959,-70.342
09/16/03,01:25:45 AM,25.962,-70.343
09/16/03,01:27:45 AM,25.965,-70.344
09/16/03,01:29:45 AM,25.967,-70.345
09/16/03,01:31:45 AM,25.97,-70.346
09/16/03,01:33:45 AM,25.973,-70.348
09/16/03,01:35:44 AM,25.976,-70.349
09/16/03,01:37:44 AM,25.978,-70.35
09/16/03,01:39:44 AM,25.981,-70.351
09/16/03,01:41:44 AM,25.984,-70.352
09/16/03,01:43:44 AM,25.986,-70.353
09/16/03,01:45:44 AM,25.989,-70.355
09/16/03,01:47:44 AM,25.992,-70.356
09/16/03,01:49:45 AM,25.995,-70.357
09/16/03,01:51:45 AM,25.997,-70.358
09/16/03,01:53:45 AM,26,-70.359
09/16/03,01:55:45 AM,26.003,-70.36
09/16/03,01:57:45 AM,26.006,-70.361
09/16/03,01:59:45 AM,26.008,-70.362
09/16/03,02:01:45 AM,26.011,-70.363
09/16/03,02:03:45 AM,26.014,-70.364
09/16/03,02:05:44 AM,26.016,-70.365
09/16/03,02:07:44 AM,26.019,-70.366
09/16/03,02:09:44 AM,26.022,-70.368
09/16/03,02:11:44 AM,26.025,-70.369
09/16/03,02:13:44 AM,26.027,-70.37
09/16/03,02:15:44 AM,26.03,-70.371
09/16/03,02:17:44 AM,26.033,-70.372
09/16/03,02:19:45 AM,26.035,-70.373
09/16/03,02:21:45 AM,26.038,-70.374
09/16/03,02:23:45 AM,26.041,-70.375
09/16/03,02:25:45 AM,26.043,-70.376
09/16/03,02:27:45 AM,26.046,-70.377
09/16/03,02:29:45 AM,26.049,-70.378
09/16/03,02:31:45 AM,26.051,-70.379
09/16/03,02:33:45 AM,26.054,-70.38
09/16/03,02:35:44 AM,26.057,-70.38
09/16/03,02:37:44 AM,26.059,-70.381
09/16/03,02:39:44 AM,26.062,-70.382
09/16/03,02:41:44 AM,26.065,-70.383
09/16/03,02:43:44 AM,26.067,-70.384
09/16/03,02:45:44 AM,26.07,-70.385
09/16/03,02:47:44 AM,26.073,-70.386
09/16/03,02:49:45 AM,26.075,-70.387
09/16/03,02:51:45 AM,26.078,-70.388
09/16/03,02:53:45 AM,26.081,-70.389
09/16/03,02:55:45 AM,26.083,-70.39
09/16/03,02:57:45 AM,26.086,-70.391
09/16/03,02:59:45 AM,26.089,-70.392
09/16/03,03:01:45 AM,26.091,-70.392
09/16/03,03:03:45 AM,26.094,-70.393
09/16/03,03:05:44 AM,26.097,-70.394
09/16/03,03:07:44 AM,26.099,-70.395
09/16/03,03:09:44 AM,26.102,-70.396
09/16/03,03:11:44 AM,26.105,-70.397
09/16/03,03:13:44 AM,26.107,-70.398
09/16/03,03:15:44 AM,26.11,-70.398
09/16/03,03:17:44 AM,26.112,-70.399
09/16/03,03:19:45 AM,26.115,-70.4
09/16/03,03:21:45 AM,26.118,-70.401
09/16/03,03:23:45 AM,26.12,-70.402
09/16/03,03:25:45 AM,26.123,-70.403
09/16/03,03:27:45 AM,26.126,-70.403
09/16/03,03:29:45 AM,26.128,-70.404
09/16/03,03:31:45 AM,26.131,-70.405
09/16/03,03:33:45 AM,26.133,-70.406
09/16/03,03:35:44 AM,26.136,-70.407
09/16/03,03:37:44 AM,26.139,-70.407
09/16/03,03:39:44 AM,26.141,-70.408
09/16/03,03:41:44 AM,26.144,-70.409
09/16/03,03:43:44 AM,26.147,-70.41
09/16/03,03:45:44 AM,26.149,-70.411
09/16/03,03:47:44 AM,26.152,-70.411
09/16/03,03:49:45 AM,26.154,-70.412
09/16/03,03:51:45 AM,26.157,-70.413
09/16/03,03:53:45 AM,26.16,-70.414
09/16/03,03:55:45 AM,26.162,-70.414
09/16/03,03:57:45 AM,26.165,-70.415
09/16/03,03:59:45 AM,26.167,-70.416
09/16/03,04:01:45 AM,26.17,-70.417
09/16/03,04:03:45 AM,26.173,-70.417
09/16/03,04:05:44 AM,26.175,-70.418
09/16/03,04:07:44 AM,26.178,-70.419
09/16/03,04:09:44 AM,26.18,-70.42
09/16/03,04:11:44 AM,26.183,-70.42
09/16/03,04:13:44 AM,26.186,-70.421
09/16/03,04:15:44 AM,26.188,-70.422
09/16/03,04:17:44 AM,26.191,-70.422
09/16/03,04:19:45 AM,26.193,-70.423
09/16/03,04:21:45 AM,26.196,-70.424
09/16/03,04:23:45 AM,26.198,-70.425
09/16/03,04:25:45 AM,26.201,-70.425
09/16/03,04:27:45 AM,26.204,-70.426
09/16/03,04:29:45 AM,26.206,-70.427
09/16/03,04:31:45 AM,26.209,-70.427
09/16/03,04:33:45 AM,26.211,-70.428
09/16/03,04:35:44 AM,26.214,-70.429
09/16/03,04:37:44 AM,26.216,-70.429
09/16/03,04:39:44 AM,26.219,-70.43
09/16/03,04:41:44 AM,26.222,-70.431
09/16/03,04:43:44 AM,26.224,-70.431
09/16/03,04:45:44 AM,26.227,-70.432
09/16/03,04:47:44 AM,26.229,-70.433
09/16/03,04:49:45 AM,26.232,-70.433
09/16/03,04:51:45 AM,26.234,-70.434
09/16/03,04:53:45 AM,26.237,-70.435
09/16/03,04:55:45 AM,26.24,-70.435
09/16/03,04:57:45 AM,26.242,-70.436
09/16/03,04:59:45 AM,26.245,-70.437
09/16/03,05:01:45 AM,26.247,-70.437
09/16/03,05:03:45 AM,26.25,-70.438
09/16/03,05:05:44 AM,26.252,-70.438
09/16/03,05:07:44 AM,26.255,-70.439
09/16/03,05:09:44 AM,26.257,-70.44
09/16/03,05:11:44 AM,26.26,-70.44
09/16/03,05:13:44 AM,26.263,-70.441
09/16/03,05:15:44 AM,26.265,-70.442
09/16/03,05:17:44 AM,26.268,-70.442
09/16/03,05:19:45 AM,26.27,-70.443
09/16/03,05:20:22 AM,26.271,-70.443
09/16/03,05:22:22 AM,26.273,-70.443
09/16/03,05:24:22 AM,26.276,-70.443
09/16/03,05:26:22 AM,26.278,-70.443
09/16/03,05:28:22 AM,26.281,-70.443
09/16/03,05:30:22 AM,26.283,-70.443
09/16/03,05:32:21 AM,26.285,-70.444
09/16/03,05:34:21 AM,26.288,-70.444
09/16/03,05:36:21 AM,26.29,-70.444
09/16/03,05:38:21 AM,26.293,-70.444
09/16/03,05:40:21 AM,26.295,-70.444
09/16/03,05:42:21 AM,26.297,-70.444
09/16/03,05:44:21 AM,26.3,-70.445
09/16/03,05:46:22 AM,26.302,-70.445
09/16/03,05:48:22 AM,26.305,-70.445
09/16/03,05:50:22 AM,26.307,-70.446
09/16/03,05:52:22 AM,26.31,-70.446
09/16/03,05:54:22 AM,26.312,-70.446
09/16/03,05:56:22 AM,26.315,-70.447
09/16/03,05:58:22 AM,26.317,-70.447
09/16/03,06:00:22 AM,26.32,-70.447
09/16/03,06:02:21 AM,26.322,-70.448
09/16/03,06:04:21 AM,26.325,-70.448
09/16/03,06:06:21 AM,26.327,-70.449
09/16/03,06:08:21 AM,26.33,-70.449
09/16/03,06:10:21 AM,26.332,-70.45
09/16/03,06:12:21 AM,26.335,-70.45
09/16/03,06:14:21 AM,26.337,-70.451
09/16/03,06:16:22 AM,26.34,-70.451
09/16/03,06:18:22 AM,26.342,-70.452
09/16/03,06:20:22 AM,26.345,-70.453
09/16/03,06:22:22 AM,26.347,-70.453
09/16/03,06:24:22 AM,26.35,-70.454
09/16/03,06:26:22 AM,26.353,-70.455
09/16/03,06:28:22 AM,26.355,-70.455
09/16/03,06:30:22 AM,26.358,-70.456
09/16/03,06:32:21 AM,26.36,-70.457
09/16/03,06:34:21 AM,26.363,-70.458
09/16/03,06:36:21 AM,26.366,-70.459
09/16/03,06:38:21 AM,26.368,-70.46
09/16/03,06:40:21 AM,26.371,-70.46
09/16/03,06:42:21 AM,26.373,-70.461
09/16/03,06:44:21 AM,26.376,-70.462
09/16/03,06:46:22 AM,26.379,-70.463
09/16/03,06:48:22 AM,26.381,-70.464
09/16/03,06:50:22 AM,26.384,-70.466
09/16/03,06:52:22 AM,26.387,-70.467
09/16/03,06:54:22 AM,26.39,-70.468
09/16/03,06:56:22 AM,26.392,-70.469
09/16/03,06:58:22 AM,26.395,-70.47
09/16/03,07:00:22 AM,26.398,-70.471
09/16/03,07:01:20 AM,26.399,-70.472
09/16/03,07:03:20 AM,26.402,-70.473
09/16/03,07:05:20 AM,26.404,-70.474
09/16/03,07:07:20 AM,26.407,-70.475
09/16/03,07:09:20 AM,26.41,-70.476
09/16/03,07:11:20 AM,26.412,-70.477
09/16/03,07:13:21 AM,26.415,-70.479
09/16/03,07:15:21 AM,26.418,-70.48
09/16/03,07:17:21 AM,26.42,-70.481
09/16/03,07:19:21 AM,26.423,-70.482
09/16/03,07:21:21 AM,26.426,-70.484
09/16/03,07:23:21 AM,26.428,-70.485
09/16/03,07:25:21 AM,26.431,-70.486
09/16/03,07:27:21 AM,26.434,-70.488
09/16/03,07:29:20 AM,26.436,-70.489
09/16/03,07:31:20 AM,26.439,-70.491
09/16/03,07:33:20 AM,26.442,-70.492
09/16/03,07:35:20 AM,26.445,-70.494
09/16/03,07:37:20 AM,26.447,-70.495
09/16/03,07:39:20 AM,26.45,-70.497
09/16/03,07:41:20 AM,26.453,-70.498
09/16/03,07:43:21 AM,26.456,-70.5
09/16/03,07:45:21 AM,26.458,-70.502
09/16/03,07:47:21 AM,26.461,-70.504
09/16/03,07:49:21 AM,26.464,-70.505
09/16/03,07:51:21 AM,26.467,-70.507
09/16/03,07:53:21 AM,26.469,-70.509
09/16/03,07:55:21 AM,26.472,-70.511
09/16/03,07:57:21 AM,26.475,-70.513
09/16/03,07:59:20 AM,26.478,-70.515
09/16/03,08:01:20 AM,26.481,-70.517
09/16/03,08:03:20 AM,26.484,-70.519
09/16/03,08:05:20 AM,26.486,-70.521
09/16/03,08:07:20 AM,26.489,-70.523
09/16/03,08:09:20 AM,26.492,-70.525
09/16/03,08:11:20 AM,26.495,-70.528
09/16/03,08:13:21 AM,26.498,-70.53
09/16/03,08:15:21 AM,26.501,-70.532
09/16/03,08:17:21 AM,26.504,-70.535
09/16/03,08:19:21 AM,26.507,-70.537
09/16/03,08:21:21 AM,26.51,-70.54
09/16/03,08:23:21 AM,26.512,-70.542
09/16/03,08:25:21 AM,26.515,-70.545
09/16/03,08:27:21 AM,26.518,-70.547
09/16/03,08:29:20 AM,26.521,-70.55
09/16/03,08:31:20 AM,26.524,-70.553
09/16/03,08:33:20 AM,26.527,-70.556
09/16/03,08:35:20 AM,26.53,-70.558
09/16/03,08:37:20 AM,26.533,-70.561
09/16/03,08:39:20 AM,26.536,-70.564
09/16/03,08:41:20 AM,26.539,-70.567
09/16/03,08:43:21 AM,26.542,-70.57
09/16/03,08:45:21 AM,26.545,-70.573
09/16/03,08:47:21 AM,26.548,-70.576
09/16/03,08:49:21 AM,26.552,-70.58
09/16/03,08:51:21 AM,26.555,-70.583
09/16/03,08:53:21 AM,26.558,-70.586
09/16/03,08:55:21 AM,26.561,-70.589
09/16/03,08:57:21 AM,26.564,-70.593
09/16/03,08:59:20 AM,26.567,-70.596
09/16/03,09:01:20 AM,26.57,-70.599
09/16/03,09:03:20 AM,26.573,-70.603
09/16/03,09:05:20 AM,26.576,-70.606
09/16/03,09:07:20 AM,26.58,-70.61
09/16/03,09:09:20 AM,26.583,-70.613
09/16/03,09:11:20 AM,26.586,-70.617
09/16/03,09:13:21 AM,26.589,-70.62
09/16/03,09:15:21 AM,26.592,-70.624
09/16/03,09:17:21 AM,26.595,-70.628
09/16/03,09:19:21 AM,26.599,-70.631
09/16/03,09:21:21 AM,26.602,-70.635
09/16/03,09:23:21 AM,26.605,-70.639
09/16/03,09:25:21 AM,26.608,-70.643
09/16/03,09:27:21 AM,26.611,-70.647
09/16/03,09:29:20 AM,26.615,-70.65
09/16/03,09:31:20 AM,26.618,-70.654
09/16/03,09:33:20 AM,26.621,-70.658
09/16/03,09:35:20 AM,26.624,-70.662
09/16/03,09:37:20 AM,26.628,-70.666
09/16/03,09:39:20 AM,26.631,-70.67
09/16/03,09:41:20 AM,26.634,-70.674
09/16/03,09:43:21 AM,26.638,-70.678
09/16/03,09:45:21 AM,26.641,-70.682
09/16/03,09:47:21 AM,26.644,-70.686
09/16/03,09:49:21 AM,26.648,-70.69
09/16/03,09:51:21 AM,26.651,-70.694
09/16/03,09:53:21 AM,26.654,-70.698
09/16/03,09:55:21 AM,26.658,-70.702
09/16/03,09:57:21 AM,26.661,-70.706
09/16/03,09:59:20 AM,26.664,-70.71
09/16/03,10:01:20 AM,26.668,-70.714
09/16/03,10:03:20 AM,26.671,-70.718
09/16/03,10:05:20 AM,26.674,-70.722
09/16/03,10:07:20 AM,26.678,-70.727
09/16/03,10:09:20 AM,26.681,-70.731
09/16/03,10:11:20 AM,26.684,-70.735
09/16/03,10:13:21 AM,26.688,-70.739
09/16/03,10:15:21 AM,26.691,-70.743
09/16/03,10:17:21 AM,26.695,-70.747
09/16/03,10:19:21 AM,26.698,-70.751
09/16/03,10:21:21 AM,26.701,-70.755
09/16/03,10:23:21 AM,26.705,-70.759
09/16/03,10:25:21 AM,26.708,-70.764
09/16/03,10:27:21 AM,26.712,-70.768
09/16/03,10:29:20 AM,26.715,-70.772
09/16/03,10:31:20 AM,26.719,-70.776
09/16/03,10:33:20 AM,26.722,-70.78
09/16/03,10:35:20 AM,26.726,-70.784
09/16/03,10:37:20 AM,26.729,-70.788
09/16/03,10:39:20 AM,26.732,-70.792
09/16/03,10:41:20 AM,26.736,-70.796
09/16/03,10:43:21 AM,26.739,-70.8
09/16/03,10:45:21 AM,26.743,-70.804
09/16/03,10:47:21 AM,26.746,-70.808
09/16/03,10:49:21 AM,26.75,-70.812
09/16/03,10:51:21 AM,26.753,-70.816
09/16/03,10:53:21 AM,26.757,-70.82
09/16/03,10:55:21 AM,26.76,-70.824
09/16/03,10:57:21 AM,26.764,-70.828
09/16/03,10:59:20 AM,26.767,-70.832
09/16/03,11:01:20 AM,26.771,-70.836
09/16/03,11:03:20 AM,26.774,-70.84
09/16/03,11:05:20 AM,26.778,-70.844
09/16/03,11:07:20 AM,26.781,-70.848
09/16/03,11:09:20 AM,26.785,-70.852
09/16/03,11:11:20 AM,26.788,-70.855
09/16/03,11:13:21 AM,26.792,-70.859
09/16/03,11:15:21 AM,26.795,-70.863
09/16/03,11:17:21 AM,26.799,-70.867
09/16/03,11:19:21 AM,26.803,-70.87
09/16/03,11:21:21 AM,26.806,-70.874
09/16/03,11:23:21 AM,26.81,-70.877
09/16/03,11:25:21 AM,26.813,-70.881
09/16/03,11:27:21 AM,26.817,-70.885
09/16/03,11:29:20 AM,26.82,-70.888
09/16/03,11:31:20 AM,26.824,-70.892
09/16/03,11:33:20 AM,26.827,-70.895
09/16/03,11:35:20 AM,26.831,-70.898
09/16/03,11:37:20 AM,26.834,-70.902
09/16/03,11:39:20 AM,26.838,-70.905
09/16/03,11:41:20 AM,26.842,-70.908
09/16/03,11:43:21 AM,26.845,-70.912
09/16/03,11:45:21 AM,26.849,-70.915
09/16/03,11:47:21 AM,26.852,-70.918
09/16/03,11:49:21 AM,26.856,-70.921
09/16/03,11:51:21 AM,26.859,-70.924
09/16/03,11:53:21 AM,26.863,-70.927
09/16/03,11:55:21 AM,26.867,-70.93
09/16/03,11:57:21 AM,26.87,-70.933
09/16/03,11:59:20 AM,26.874,-70.936
09/16/03,12:01:20 PM,26.877,-70.939
09/16/03,12:03:20 PM,26.881,-70.942
09/16/03,12:05:20 PM,26.885,-70.945
09/16/03,12:07:20 PM,26.888,-70.947
09/16/03,12:09:20 PM,26.892,-70.95
09/16/03,12:11:20 PM,26.895,-70.953
09/16/03,12:13:21 PM,26.899,-70.955
09/16/03,12:15:21 PM,26.902,-70.958
09/16/03,12:17:21 PM,26.906,-70.96
09/16/03,12:19:21 PM,26.91,-70.963
09/16/03,12:21:21 PM,26.913,-70.965
09/16/03,12:23:21 PM,26.917,-70.968
09/16/03,12:25:21 PM,26.92,-70.97
09/16/03,12:27:21 PM,26.924,-70.973
09/16/03,12:29:20 PM,26.928,-70.975
09/16/03,12:31:20 PM,26.931,-70.977
09/16/03,12:33:20 PM,26.935,-70.98
09/16/03,12:34:31 PM,26.937,-70.981
09/16/03,12:36:31 PM,26.941,-70.982
09/16/03,12:38:31 PM,26.945,-70.984
09/16/03,12:40:31 PM,26.948,-70.985
09/16/03,12:42:31 PM,26.952,-70.987
09/16/03,12:44:32 PM,26.956,-70.988
09/16/03,12:46:32 PM,26.96,-70.99
09/16/03,12:48:32 PM,26.963,-70.991
09/16/03,12:50:32 PM,26.967,-70.992
09/16/03,12:52:32 PM,26.971,-70.994
09/16/03,12:54:32 PM,26.975,-70.995
09/16/03,12:56:32 PM,26.978,-70.996
09/16/03,12:58:31 PM,26.982,-70.998
09/16/03,01:00:31 PM,26.986,-70.999
09/16/03,01:02:31 PM,26.99,-71.001
09/16/03,01:04:31 PM,26.993,-71.002
09/16/03,01:06:31 PM,26.997,-71.003
09/16/03,01:08:31 PM,27.001,-71.005
09/16/03,01:10:31 PM,27.005,-71.006
09/16/03,01:12:31 PM,27.008,-71.007
09/16/03,01:14:32 PM,27.012,-71.009
09/16/03,01:16:32 PM,27.016,-71.01
09/16/03,01:18:32 PM,27.02,-71.011
09/16/03,01:20:32 PM,27.023,-71.013
09/16/03,01:22:32 PM,27.027,-71.014
09/16/03,01:24:32 PM,27.031,-71.016
09/16/03,01:26:32 PM,27.034,-71.017
09/16/03,01:28:31 PM,27.038,-71.018
